refrigerant,Temperature_K,Pressure_MPa,Phase,Phase_encoded,mol_weight,Tc_K,Pc_MPa,acentric,GWP,type,Tr,Pr,Density_kg_m3,Enthalpy_kJ_kg,Entropy_J_gK,Cp_J_gK
R143a,318.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9194471751575781,0.026588673225206062,3.2215,443.76,2.0487,0.98184
R143a,320.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9252298617937894,0.026588673225206062,3.2004,445.72,2.0549,0.98546
R143a,322.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9310125484300006,0.026588673225206062,3.1796,447.7,2.0611,0.98909
R143a,324.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9367952350662118,0.026588673225206062,3.1591,449.68,2.0672,0.99273
R143a,326.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9425779217024229,0.026588673225206062,3.1389,451.67,2.0733,0.99636
R143a,328.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9483606083386341,0.026588673225206062,3.1189,453.67,2.0794,0.99999
R143a,330.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9541432949748453,0.026588673225206062,3.0992,455.67,2.0855,1.0036
R143a,332.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9599259816110565,0.026588673225206062,3.0798,457.68,2.0916,1.0072
R143a,334.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9657086682472676,0.026588673225206062,3.0606,459.7,2.0976,1.0109
R143a,336.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9714913548834788,0.026588673225206062,3.0417,461.72,2.1037,1.0145
R143a,338.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.97727404151969,0.026588673225206062,3.023,463.76,2.1097,1.0181
R143a,340.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9830567281559012,0.026588673225206062,3.0045,465.8,2.1157,1.0217
R143a,342.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9888394147921123,0.026588673225206062,2.9863,467.84,2.1217,1.0254
R143a,344.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.9946221014283235,0.026588673225206062,2.9683,469.9,2.1277,1.029
R143a,346.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0004047880645348,0.026588673225206062,2.9505,471.96,2.1337,1.0326
R143a,348.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.006187474700746,0.026588673225206062,2.933,474.03,2.1397,1.0362
R143a,350.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0119701613369572,0.026588673225206062,2.9157,476.1,2.1456,1.0398
R143a,352.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0177528479731683,0.026588673225206062,2.8986,478.19,2.1515,1.0433
R143a,354.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0235355346093795,0.026588673225206062,2.8816,480.28,2.1575,1.0469
R143a,356.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0293182212455907,0.026588673225206062,2.8649,482.37,2.1634,1.0505
R143a,358.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0351009078818019,0.026588673225206062,2.8484,484.48,2.1693,1.0541
R143a,360.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.040883594518013,0.026588673225206062,2.8321,486.59,2.1752,1.0576
R143a,362.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0466662811542242,0.026588673225206062,2.816,488.71,2.181,1.0612
R143a,364.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0524489677904354,0.026588673225206062,2.8001,490.83,2.1869,1.0647
R143a,366.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0582316544266466,0.026588673225206062,2.7843,492.97,2.1927,1.0682
R143a,368.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0640143410628577,0.026588673225206062,2.7687,495.11,2.1986,1.0718
R143a,370.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.069797027699069,0.026588673225206062,2.7534,497.25,2.2044,1.0753
R143a,372.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.07557971433528,0.026588673225206062,2.7381,499.41,2.2102,1.0788
R143a,374.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0813624009714913,0.026588673225206062,2.7231,501.57,2.216,1.0823
R143a,376.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0871450876077025,0.026588673225206062,2.7082,503.74,2.2218,1.0858
R143a,378.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0929277742439136,0.026588673225206062,2.6935,505.91,2.2275,1.0892
R143a,380.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.0987104608801248,0.026588673225206062,2.679,508.09,2.2333,1.0927
R143a,382.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.104493147516336,0.026588673225206062,2.6646,510.28,2.239,1.0962
R143a,384.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1102758341525472,0.026588673225206062,2.6504,512.48,2.2448,1.0996
R143a,386.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1160585207887583,0.026588673225206062,2.6363,514.68,2.2505,1.103
R143a,388.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1218412074249695,0.026588673225206062,2.6224,516.89,2.2562,1.1065
R143a,390.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1276238940611807,0.026588673225206062,2.6086,519.11,2.2619,1.1099
R143a,392.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1334065806973919,0.026588673225206062,2.595,521.33,2.2676,1.1133
R143a,394.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.139189267333603,0.026588673225206062,2.5815,523.56,2.2732,1.1167
R143a,396.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1449719539698144,0.026588673225206062,2.5682,525.8,2.2789,1.12
R143a,398.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1507546406060256,0.026588673225206062,2.555,528.04,2.2846,1.1234
R143a,400.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1565373272422368,0.026588673225206062,2.542,530.29,2.2902,1.1268
R143a,402.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.162320013878448,0.026588673225206062,2.5291,532.55,2.2958,1.1301
R143a,404.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1681027005146591,0.026588673225206062,2.5163,534.81,2.3014,1.1335
R143a,406.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1738853871508703,0.026588673225206062,2.5036,537.08,2.3071,1.1368
R143a,408.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1796680737870815,0.026588673225206062,2.4911,539.36,2.3126,1.1401
R143a,410.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1854507604232927,0.026588673225206062,2.4787,541.64,2.3182,1.1434
R143a,412.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.1912334470595038,0.026588673225206062,2.4664,543.93,2.3238,1.1467
R143a,414.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.197016133695715,0.026588673225206062,2.4543,546.23,2.3294,1.15
R143a,416.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2027988203319262,0.026588673225206062,2.4423,548.53,2.3349,1.1532
R143a,418.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2085815069681374,0.026588673225206062,2.4304,550.84,2.3404,1.1565
R143a,420.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2143641936043486,0.026588673225206062,2.4186,553.16,2.346,1.1597
R143a,422.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2201468802405597,0.026588673225206062,2.4069,555.48,2.3515,1.1629
R143a,424.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.225929566876771,0.026588673225206062,2.3953,557.81,2.357,1.1662
R143a,426.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.231712253512982,0.026588673225206062,2.3839,560.15,2.3625,1.1694
R143a,428.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2374949401491933,0.026588673225206062,2.3726,562.49,2.368,1.1726
R143a,430.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2432776267854044,0.026588673225206062,2.3613,564.84,2.3735,1.1757
R143a,432.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2490603134216156,0.026588673225206062,2.3502,567.19,2.3789,1.1789
R143a,434.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2548430000578268,0.026588673225206062,2.3392,569.55,2.3844,1.1821
R143a,436.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.260625686694038,0.026588673225206062,2.3283,571.92,2.3898,1.1852
R143a,438.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2664083733302491,0.026588673225206062,2.3175,574.29,2.3952,1.1883
R143a,440.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2721910599664603,0.026588673225206062,2.3068,576.67,2.4007,1.1915
R143a,442.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2779737466026715,0.026588673225206062,2.2962,579.06,2.4061,1.1946
R143a,444.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2837564332388827,0.026588673225206062,2.2857,581.45,2.4115,1.1977
R143a,446.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.2895391198750938,0.026588673225206062,2.2753,583.85,2.4169,1.2007
R143a,448.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.295321806511305,0.026588673225206062,2.265,586.25,2.4222,1.2038
R143a,450.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3011044931475162,0.026588673225206062,2.2548,588.66,2.4276,1.2069
R143a,452.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3068871797837274,0.026588673225206062,2.2446,591.08,2.433,1.2099
R143a,454.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3126698664199385,0.026588673225206062,2.2346,593.5,2.4383,1.2129
R143a,456.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.31845255305615,0.026588673225206062,2.2247,595.93,2.4437,1.216
R143a,458.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3242352396923611,0.026588673225206062,2.2148,598.37,2.449,1.219
R143a,460.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3300179263285723,0.026588673225206062,2.205,600.81,2.4543,1.222
R143a,462.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3358006129647835,0.026588673225206062,2.1954,603.25,2.4596,1.2249
R143a,464.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3415832996009946,0.026588673225206062,2.1858,605.71,2.4649,1.2279
R143a,466.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3473659862372058,0.026588673225206062,2.1763,608.17,2.4702,1.2309
R143a,468.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.353148672873417,0.026588673225206062,2.1669,610.63,2.4755,1.2338
R143a,470.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3589313595096282,0.026588673225206062,2.1575,613.1,2.4807,1.2368
R143a,472.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3647140461458394,0.026588673225206062,2.1483,615.58,2.486,1.2397
R143a,474.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3704967327820505,0.026588673225206062,2.1391,618.06,2.4912,1.2426
R143a,476.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3762794194182617,0.026588673225206062,2.13,620.55,2.4965,1.2455
R143a,478.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3820621060544729,0.026588673225206062,2.121,623.04,2.5017,1.2484
R143a,480.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.387844792690684,0.026588673225206062,2.112,625.54,2.5069,1.2512
R143a,482.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3936274793268952,0.026588673225206062,2.1031,628.05,2.5121,1.2541
R143a,484.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.3994101659631064,0.026588673225206062,2.0943,630.56,2.5173,1.257
R143a,486.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4051928525993176,0.026588673225206062,2.0856,633.08,2.5225,1.2598
R143a,488.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4109755392355288,0.026588673225206062,2.077,635.6,2.5277,1.2626
R143a,490.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.41675822587174,0.026588673225206062,2.0684,638.13,2.5329,1.2654
R143a,492.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4225409125079511,0.026588673225206062,2.0599,640.66,2.538,1.2682
R143a,494.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4283235991441623,0.026588673225206062,2.0515,643.2,2.5432,1.271
R143a,496.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4341062857803735,0.026588673225206062,2.0431,645.74,2.5483,1.2738
R143a,498.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4398889724165846,0.026588673225206062,2.0348,648.29,2.5535,1.2766
R143a,500.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4456716590527958,0.026588673225206062,2.0266,650.85,2.5586,1.2793
R143a,502.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.451454345689007,0.026588673225206062,2.0184,653.41,2.5637,1.2821
R143a,504.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4572370323252182,0.026588673225206062,2.0103,655.98,2.5688,1.2848
R143a,506.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4630197189614293,0.026588673225206062,2.0023,658.55,2.5739,1.2875
R143a,508.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4688024055976405,0.026588673225206062,1.9943,661.13,2.579,1.2902
R143a,510.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4745850922338517,0.026588673225206062,1.9864,663.71,2.5841,1.2929
R143a,512.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4803677788700629,0.026588673225206062,1.9786,666.3,2.5891,1.2956
R143a,514.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.486150465506274,0.026588673225206062,1.9708,668.89,2.5942,1.2983
R143a,516.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4919331521424852,0.026588673225206062,1.9631,671.49,2.5992,1.3009
R143a,518.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.4977158387786966,0.026588673225206062,1.9555,674.1,2.6043,1.3036
R143a,520.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5034985254149078,0.026588673225206062,1.9479,676.71,2.6093,1.3062
R143a,522.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.509281212051119,0.026588673225206062,1.9403,679.32,2.6143,1.3088
R143a,524.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5150638986873302,0.026588673225206062,1.9329,681.94,2.6193,1.3114
R143a,526.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5208465853235413,0.026588673225206062,1.9255,684.57,2.6243,1.314
R143a,528.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5266292719597525,0.026588673225206062,1.9181,687.2,2.6293,1.3166
R143a,530.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5324119585959637,0.026588673225206062,1.9108,689.83,2.6343,1.3192
R143a,532.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5381946452321749,0.026588673225206062,1.9035,692.48,2.6393,1.3218
R143a,534.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.543977331868386,0.026588673225206062,1.8964,695.12,2.6442,1.3243
R143a,536.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5497600185045972,0.026588673225206062,1.8892,697.77,2.6492,1.3269
R143a,538.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5555427051408084,0.026588673225206062,1.8821,700.43,2.6541,1.3294
R143a,540.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5613253917770196,0.026588673225206062,1.8751,703.09,2.6591,1.332
R143a,542.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5671080784132307,0.026588673225206062,1.8681,705.76,2.664,1.3345
R143a,544.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.572890765049442,0.026588673225206062,1.8612,708.43,2.6689,1.337
R143a,546.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.578673451685653,0.026588673225206062,1.8543,711.1,2.6738,1.3395
R143a,548.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5844561383218643,0.026588673225206062,1.8475,713.79,2.6787,1.3419
R143a,550.0,0.1,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,1.5902388249580754,0.026588673225206062,1.8407,716.47,2.6836,1.3444
R143a,162.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.4683976175331059,0.1329433661260303,1329.6,53.585,0.31844,1.2109
R143a,164.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.47418030416931706,0.1329433661260303,1324.8,56.007,0.3333,1.2117
R143a,166.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.47996299080552823,0.1329433661260303,1320.0,58.432,0.348,1.2129
R143a,168.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.4857456774417394,0.1329433661260303,1315.1,60.859,0.36253,1.2144
R143a,170.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.4915283640779506,0.1329433661260303,1310.3,63.29,0.37691,1.2161
R143a,172.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.49731105071416176,0.1329433661260303,1305.4,65.724,0.39115,1.218
R143a,174.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.503093737350373,0.1329433661260303,1300.6,68.162,0.40524,1.2202
R143a,176.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5088764239865842,0.1329433661260303,1295.7,70.605,0.4192,1.2226
R143a,178.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5146591106227953,0.1329433661260303,1290.8,73.052,0.43303,1.2251
R143a,180.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5204417972590065,0.1329433661260303,1285.8,75.506,0.44673,1.2279
R143a,182.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5262244838952177,0.1329433661260303,1280.9,77.964,0.46032,1.2308
R143a,184.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5320071705314289,0.1329433661260303,1275.9,80.429,0.47379,1.2338
R143a,186.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.53778985716764,0.1329433661260303,1271.0,82.9,0.48714,1.237
R143a,188.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5435725438038512,0.1329433661260303,1266.0,85.377,0.50039,1.2404
R143a,190.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5493552304400624,0.1329433661260303,1261.0,87.861,0.51353,1.2438
R143a,192.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5551379170762736,0.1329433661260303,1256.0,90.352,0.52658,1.2474
R143a,194.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5609206037124848,0.1329433661260303,1250.9,92.851,0.53952,1.2511
R143a,196.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5667032903486959,0.1329433661260303,1245.9,95.357,0.55237,1.2549
R143a,198.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5724859769849072,0.1329433661260303,1240.8,97.871,0.56513,1.2588
R143a,200.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5782686636211184,0.1329433661260303,1235.7,100.39,0.57781,1.2628
R143a,202.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5840513502573296,0.1329433661260303,1230.6,102.92,0.59039,1.2669
R143a,204.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5898340368935407,0.1329433661260303,1225.5,105.46,0.60289,1.2712
R143a,206.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.5956167235297519,0.1329433661260303,1220.3,108.01,0.61532,1.2755
R143a,208.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6013994101659631,0.1329433661260303,1215.1,110.56,0.62766,1.2798
R143a,210.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6071820968021743,0.1329433661260303,1209.9,113.13,0.63993,1.2843
R143a,212.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6129647834383855,0.1329433661260303,1204.7,115.7,0.65213,1.2889
R143a,214.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6187474700745966,0.1329433661260303,1199.4,118.28,0.66425,1.2936
R143a,216.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6245301567108078,0.1329433661260303,1194.1,120.87,0.67631,1.2983
R143a,218.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.630312843347019,0.1329433661260303,1188.8,123.48,0.68829,1.3032
R143a,220.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6360955299832302,0.1329433661260303,1183.5,126.09,0.70022,1.3081
R143a,222.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6418782166194413,0.1329433661260303,1178.1,128.71,0.71208,1.3132
R143a,224.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6476609032556525,0.1329433661260303,1172.7,131.34,0.72388,1.3183
R143a,226.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6534435898918637,0.1329433661260303,1167.2,133.98,0.73562,1.3236
R143a,228.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.659226276528075,0.1329433661260303,1161.7,136.63,0.74731,1.329
R143a,230.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6650089631642861,0.1329433661260303,1156.2,139.3,0.75894,1.3344
R143a,232.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6707916498004973,0.1329433661260303,1150.7,141.97,0.77052,1.34
R143a,234.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6765743364367085,0.1329433661260303,1145.1,144.66,0.78204,1.3457
R143a,236.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6823570230729197,0.1329433661260303,1139.4,147.35,0.79352,1.3516
R143a,238.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6881397097091309,0.1329433661260303,1133.8,150.06,0.80495,1.3576
R143a,240.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.693922396345342,0.1329433661260303,1128.0,152.79,0.81634,1.3637
R143a,242.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.6997050829815532,0.1329433661260303,1122.3,155.52,0.82768,1.3699
R143a,244.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7054877696177644,0.1329433661260303,1116.4,158.27,0.83898,1.3764
R143a,246.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7112704562539756,0.1329433661260303,1110.5,161.02,0.85024,1.3829
R143a,248.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7170531428901867,0.1329433661260303,1104.6,163.8,0.86147,1.3897
R143a,250.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7228358295263979,0.1329433661260303,1098.6,166.58,0.87266,1.3967
R143a,252.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7286185161626091,0.1329433661260303,1092.5,169.38,0.88382,1.4038
R143a,254.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7344012027988203,0.1329433661260303,1086.4,172.2,0.89494,1.4112
R143a,256.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7401838894350314,0.1329433661260303,1080.2,175.03,0.90604,1.4188
R143a,258.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7459665760712426,0.1329433661260303,1074.0,177.87,0.91711,1.4267
R143a,260.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7517492627074539,0.1329433661260303,1067.6,180.74,0.92816,1.4348
R143a,262.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7575319493436651,0.1329433661260303,1061.2,183.61,0.93919,1.4432
R143a,264.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7633146359798763,0.1329433661260303,1054.7,186.51,0.9502,1.452
R143a,266.0,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7690973226160874,0.1329433661260303,1048.1,189.42,0.96119,1.461
R143a,266.44,0.5,liquid,0,84.04,345.86,3.761,0.261,4470,HFC,0.7703695136760539,0.1329433661260303,1046.6,190.06,0.96358,1.4631
R143a,266.44,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.7703695136760539,0.1329433661260303,22.034,384.32,1.6927,1.0597
R143a,268.0,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.7748800092522986,0.1329433661260303,21.817,385.97,1.6989,1.0542
R143a,270.0,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.7806626958885098,0.1329433661260303,21.549,388.07,1.7067,1.0482
R143a,272.0,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.786445382524721,0.1329433661260303,21.292,390.16,1.7144,1.0433
R143a,274.0,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.7922280691609321,0.1329433661260303,21.043,392.25,1.722,1.0393
R143a,276.0,0.5,vapor,1,84.04,345.86,3.761,0.261,4470,HFC,0.7980107557971433,0.1329433661260303,20.804,394.32,1.7296,1.036
